message_id,timestamp,sender,category,confidence,uncertain,reason,message_masked,is_mandatory
MSG_0845,2026-09-23 00:28:00,Meera,meeting_or_event,0.93,False,Matched calendar entry + named event 'family dinner' + date+time+location structure (sender: Meera).,"Just checking-Calendar update: family dinner, 2026-09-09 at 16:00, the library.",False
MSG_0846,2026-09-23 01:05:00,Maya,general_information,0.76,False,Matched hours-change statement (sender: Maya).,Quick update: The library has extended weekend hours.,False
MSG_0847,2026-09-23 01:42:00,Maya,meeting_or_event,0.89,False,Matched invitation to join + named event 'internship orientation' + date+time+location structure (sender: Maya).,"Can you help? Please join the internship orientation on 2026-09-03, 10:00 at Google Meet.",False
MSG_0848,2026-09-23 02:19:00,Neha,sensitive_information,0.94,False,Matched sensitive value present (sender: Neha).,Quick update: Please note my bank account number ***************.,False
MSG_0849,2026-09-23 02:56:00,Neha,meeting_or_event,0.89,False,Matched availability request for a slot + named event 'design review' + date+time+location structure (sender: Neha).,Please note: Are you available for the design review at 16:00 on 2026-09-05? Location: the main office.,False
MSG_0850,2026-09-23 03:33:00,Rohan,action_required,0.86,False,Matched request verb 'Prepare' + task noun 'demo video' + due-date phrase 'due on' (sender: Rohan).,Just checking-Prepare the demo video is due on 2026-09-06.,False
MSG_0851,2026-09-23 04:10:00,Rohan,action_required,0.86,False,Matched request verb 'Prepare' + task noun 'demo video' + due-date phrase 'due on' (sender: Rohan).,Please note: Prepare the demo video is due on 2026-09-07.,False
MSG_0852,2026-09-23 04:47:00,Aarav,general_information,0.8,False,Matched portal statement + supply statement (sender: Aarav).,Please note: The training material is on the portal.,False
MSG_0853,2026-09-23 05:24:00,Ananya,action_required,0.88,False,Matched request verb 'reply' + task noun 'client email' + polite request 'please' + date bound 'by 2026-09-10' (sender: Ananya).,Important: Please reply to the client email by 2026-09-10.,False
MSG_0854,2026-09-23 06:01:00,Ananya,sensitive_information,0.95,False,Matched sensitive value present (sender: Ananya).,"Hi, Your OTP is *********. It expires in 10 minutes.",False
MSG_0855,2026-09-23 06:38:00,Kabir,personal_information,0.8,False,Matched clothing size (sender: Kabir).,"One more thing: Just so you know, my T-shirt size is medium.",False
MSG_0856,2026-09-23 07:15:00,Promotions,promotional,0.93,False,Matched sender is the promotions account + promo code 'SAVE..' + sale or offer wording + festival wording (sender: Promotions).,Please note: Special festival discount on clothing. Use code SAVE27.,False
MSG_0857,2026-09-23 07:52:00,Meera,personal_information,0.9,False,Matched profile statement + emergency-contact statement (sender: Meera).,"Hi, For my profile, my emergency contact is my brother.",False
MSG_0858,2026-09-23 08:29:00,Rohan,personal_information,0.8,False,Matched food preference (sender: Rohan).,"Can you help? Just so you know, i drink coffee without sugar.",False
MSG_0859,2026-09-23 09:06:00,Aarav,action_required,0.76,True,Matched request verb 'send' + request 'could you' (sender: Aarav). Low-confidence match.,"Hi, Could you send it soon?",False
MSG_0860,2026-09-23 09:43:00,Vikram,meeting_or_event,0.91,False,Matched availability request for a slot + named event 'college seminar' + date+time+location structure (sender: Vikram).,Please note: Are you available for the college seminar at 11:00 on 2026-09-20? Location: the training hall.,False
MSG_0861,2026-09-23 10:20:00,Tara,meeting_or_event,0.94,False,Matched reminder of an event + scheduled date phrase + named event 'mentor catch-up' + date+time+location structure (sender: Tara).,Can you help? Reminder: mentor catch-up happens on 2026-09-11 at 10:00 in the cafeteria.,False
MSG_0862,2026-09-23 10:57:00,Kabir,action_required,0.9,False,Matched request verb 'email' + task noun 'signed document' + imperative 'don't forget' + explicit 'deadline' (sender: Kabir).,"Hi, Don't forget to email the signed document; deadline is 2026-09-06.",False
MSG_0863,2026-09-23 11:34:00,Ananya,general_information,0.74,False,Matched hours-change statement 2 (sender: Ananya).,"Hi, The support team changed its working hours.",False
MSG_0864,2026-09-23 12:11:00,Vikram,action_required,0.89,False,Matched request verb 'back up' + request 'need you to' + date bound 'by 2026-09-02' (sender: Vikram).,One more thing: I need you to back up the project files by 2026-09-02.,False
MSG_0865,2026-09-23 12:48:00,Vikram,action_required,0.89,False,Matched request verb 'back up' + request 'need you to' + date bound 'by 2026-09-08' (sender: Vikram).,For today: I need you to back up the project files by 2026-09-08.,False
MSG_0866,2026-09-23 13:25:00,Kabir,meeting_or_event,0.94,False,Matched reminder of an event + scheduled date phrase + named event 'mentor catch-up' + date+time+location structure (sender: Kabir).,One more thing: Reminder: mentor catch-up happens on 2026-09-06 at 9:00 in the city clinic.,False
MSG_0867,2026-09-23 14:02:00,Tara,personal_information,0.9,False,Matched personal note + diet preference (sender: Tara).,Important: Personal note: i am vegetarian.,False
MSG_0868,2026-09-23 14:39:00,Ananya,meeting_or_event,0.92,False,Matched explicit schedule + named event 'client discussion' + date+time+location structure (sender: Ananya).,Can you help? The client discussion is scheduled for 2026-09-07 at 14:00 in Zoom.,False
MSG_0869,2026-09-23 15:16:00,Ananya,personal_information,0.9,False,Matched profile statement + living-near statement (sender: Ananya).,"Please note: For my profile, i live near the central library.",False
MSG_0870,2026-09-23 15:53:00,Meera,action_required,0.86,False,Matched request verb 'Send' + task noun 'expense receipt' + due-date phrase 'due on' (sender: Meera).,For today: Send the expense receipt is due on 2026-09-07.,False
MSG_0871,2026-09-23 16:30:00,Meera,meeting_or_event,0.93,False,Matched calendar entry + named event 'team stand-up' + date+time+location structure (sender: Meera).,"Just checking-Calendar update: team stand-up, 2026-09-19 at 14:00, the library.",False
MSG_0872,2026-09-23 17:07:00,Kabir,general_information,0.76,False,Matched service-interval statement (sender: Kabir).,Important: The shuttle leaves every thirty minutes.,False
MSG_0873,2026-09-23 17:44:00,Ishaan,meeting_or_event,0.89,False,Matched invitation to join + named event 'study-group session' + date+time+location structure (sender: Ishaan).,"One more thing: Please join the study-group session on 2026-09-08, 11:00 at Conference Room 2.",False
MSG_0874,2026-09-23 18:21:00,Kabir,personal_information,0.8,False,Matched clothing size (sender: Kabir).,Important: Remember that my T-shirt size is medium.,False
MSG_0875,2026-09-23 18:58:00,Rohan,general_information,0.68,False,Matched possibility statement (sender: Rohan).,The report may be needed tomorrow.,False
MSG_0876,2026-09-23 19:35:00,Neha,personal_information,0.9,False,Matched profile statement + habit statement (sender: Neha).,"Important: For my profile, i usually study after dinner.",False
MSG_0877,2026-09-23 20:12:00,Vikram,meeting_or_event,0.91,False,Matched availability request for a slot + named event 'college seminar' + date+time+location structure (sender: Vikram).,Just checking-Are you available for the college seminar at 15:00 on 2026-09-20? Location: the training hall.,False
MSG_0878,2026-09-23 20:49:00,Aarav,meeting_or_event,0.92,False,Matched explicit schedule + named event 'client discussion' + date+time+location structure (sender: Aarav).,Please note: The client discussion is scheduled for 2026-09-02 at 13:00 in Meeting Room A.,False
MSG_0879,2026-09-23 21:26:00,Neha,general_information,0.52,True,No specific classification signal matched; the message reads as an informational statement.,For today: I will send the login details separately.,False
MSG_0880,2026-09-23 22:03:00,Ananya,sensitive_information,0.95,False,Matched sensitive value present (sender: Ananya).,Important: Your OTP is *********. It expires in 10 minutes.,False
MSG_0881,2026-09-23 22:40:00,Promotions,promotional,0.93,False,Matched sender is the promotions account + promo code 'SAVE..' + plan upsell wording (sender: Promotions).,Important: Join our premium plan for exclusive benefits. Use code SAVE39.,False
MSG_0882,2026-09-23 23:17:00,Vikram,meeting_or_event,0.91,False,Matched availability request for a slot + named event 'college seminar' + date+time+location structure (sender: Vikram).,FYI: Are you available for the college seminar at 13:00 on 2026-09-10? Location: the training hall.,False
MSG_0883,2026-09-23 23:54:00,Neha,action_required,0.9,False,Matched request verb 'review' + task noun 'model results' + request 'need you to' + date bound 'by 2026-09-02' (sender: Neha).,For today: I need you to review the model results by 2026-09-02.,False
MSG_0884,2026-09-24 00:31:00,Maya,action_required,0.86,False,Matched task noun 'project tracker' + request 'can you' + date bound 'before 2026-09-03' (sender: Maya).,"Hi, Can you update the project tracker before 2026-09-03?",False
MSG_0885,2026-09-24 01:08:00,Neha,general_information,0.8,False,Matched portal statement + supply statement (sender: Neha).,Important: The training material is on the portal.,False
MSG_0886,2026-09-24 01:45:00,Meera,meeting_or_event,0.53,True,Matched tentative review slot (sender: Meera). Low-confidence match.,For today: The review could be Friday afternoon.,False
MSG_0887,2026-09-24 02:22:00,Ishaan,personal_information,0.72,False,Matched communication preference (sender: Ishaan).,Just checking-Remember that i prefer receiving updates by email.,False
MSG_0888,2026-09-24 02:59:00,Rohan,general_information,0.68,False,Matched possibility statement (sender: Rohan).,Quick update: The report may be needed tomorrow.,False
MSG_0889,2026-09-24 03:36:00,Ishaan,promotional,0.75,False,Matched plan upsell wording (sender: Ishaan).,For today: You may like our new student plan.,False
MSG_0890,2026-09-24 04:13:00,Neha,sensitive_information,0.94,False,Matched sensitive value present (sender: Neha).,One more thing: Please note my bank account number ***************.,False
MSG_0891,2026-09-24 04:50:00,Maya,personal_information,0.9,False,Matched profile statement + favourite preference (sender: Maya).,"For today: For my profile, my favourite language is Python.",False
MSG_0892,2026-09-24 05:27:00,Kabir,personal_information,0.8,False,Matched clothing size (sender: Kabir).,Remember that my T-shirt size is medium.,False
MSG_0893,2026-09-24 06:04:00,Ishaan,action_required,0.89,False,Matched request verb 'review' + task noun 'privacy checklist' + request 'can you' + date bound 'before 2026-09-03' (sender: Ishaan).,Important: Can you review the privacy checklist before 2026-09-03?,False
MSG_0894,2026-09-24 06:41:00,Vikram,meeting_or_event,0.89,False,Matched availability request for a slot + named event 'design review' + date+time+location structure (sender: Vikram).,Important: Are you available for the design review at 11:00 on 2026-09-20? Location: the training hall.,False
MSG_0895,2026-09-24 07:18:00,Maya,meeting_or_event,0.89,False,Matched invitation to join + named event 'AI workshop' + date+time+location structure (sender: Maya).,"For today: Please join the AI workshop on 2026-09-13, 12:00 at Google Meet.",False
MSG_0896,2026-09-24 07:55:00,Kabir,general_information,0.76,False,Matched maintenance notice (sender: Kabir).,The office Wi-Fi will be under maintenance tonight.,False
MSG_0897,2026-09-24 08:32:00,Promotions,promotional,0.94,False,Matched sender is the promotions account + promo code 'SAVE..' + sale or offer wording + buy-one-get-one (sender: Promotions).,"Hi, Limited-time offer: buy one course and get one free. Use code SAVE11.",False
MSG_0898,2026-09-24 09:09:00,Ananya,action_required,0.87,False,Matched request verb 'complete' + polite request 'please' + date bound 'by 2026-09-06' (sender: Ananya).,Can you help? Please complete the Python exercise by 2026-09-06.,False
MSG_0899,2026-09-24 09:46:00,Tara,personal_information,0.9,False,Matched personal note + diet preference (sender: Tara).,Can you help? Personal note: i am vegetarian.,False
MSG_0900,2026-09-24 10:23:00,Neha,meeting_or_event,0.91,False,Matched availability request for a slot + named event 'college seminar' + date+time+location structure (sender: Neha).,Quick update: Are you available for the college seminar at 10:00 on 2026-09-15? Location: the main office.,False
